item,itemLabel,startDate,endDate,psid
Q104828106,Hasna Ben Slimane,2021-02-15,2021-07-26,Q104828106-6850DC3A-7BAA-4896-A778-EDF490D79233
Q12220165,Slaheddine Baly,1988-04-12,1988-07-27,Q12220165-05FA76FC-2614-4A90-ABB6-772C7DE6E369
Q12220165,Slaheddine Baly,1973-06-05,1980-04-25,Q12220165-42949e6a-4d37-422c-e584-7a3077bd5f49
Q12239765,Mohamed Snoussi,1969-09-06,1970-06-12,Q12239765-294A0994-48B1-47B9-99FF-4371010B43A7
Q12240251,Mohamed Bellalouna,1971-10-29,1973-06-05,Q12240251-85948E47-614C-4171-AB67-6B3BEB58848B
Q12240636,Mohamed Salah Ayari,1986-02-12,1988-04-12,Q12240636-7A0C4D05-0AAF-4957-84AB-D58A33F981E3
Q12246948,Mohamed Chaker,1980-04-25,1984-10-29,Q12246948-6782D3E5-EF44-4C6D-AEB9-6307FFCA29B2
Q12352837,Nadhir Ben Ammou,2013-03-13,2014-01-29,Q12352837-F787BABD-59E9-455F-BB9F-611838ED94EE
Q1381809,Hamed Karoui,1988-07-27,1989-09-27,Q1381809-3F346F78-DDF5-4444-84B8-A8221FC87210
Q15055101,Mustapha Bouaziz,1989-09-27,1990-03-03,Q15055101-556E5020-2FBE-4D99-A045-E4029A816E95
Q16027761,Ridha Ben Ali,1984-10-29,1986-02-12,Q16027761-3B93B8D7-4B02-4554-B565-6E505A227A01
Q16027763,Hafedh Ben Salah,2014-01-29,2015-02-06,Q16027763-670FE21F-EFBB-4FFA-9B48-E940EC2E77AE
Q16639035,Ghazi Jeribi,2016-08-27,2018-11-14,Q16639035-7F318B68-3171-449E-9CF9-97A89F56F65C
Q18398343,Mohamed Karim El Jamoussi,2018-11-14,2020-02-27,Q18398343-A3090444-951A-40A5-B458-B2FD607D9646
Q19248970,Farhat Horchani,2015-10-20,2016-01-12,Q19248970-2B33C341-B10F-48FD-A5AD-267A31BC922B
Q24690887,Omar Mansour,2016-01-12,2016-08-27,Q24690887-683C20BC-2748-483C-9B91-C5BDBCE7F674
Q2820931,Abdallah Kallel,1997-01-22,1999-11-17,Q2820931-6655ed97-40dd-04a4-0437-edd3444341b0
Q2821241,Abderrahim Zouari,1991-02-20,1992-06-09,Q2821241-7b18c971-430f-3713-8bd2-331ff56e7535
Q2827624,Ahmed Mestiri,1956-04-15,1958-12-30,Q2827624-57BF350F-9D44-41FE-99CC-46BE822AFB81
Q2929705,Béchir Tekkari,1999-11-17,2010-01-15,Q2929705-724AC4B0-7239-4B0A-8810-0A70C624EEA4
Q2972023,Chédli Neffati,1990-03-03,1991-02-20,Q2972023-B472F8E9-36BF-4022-8DF5-39E5CDF2516A
Q3144591,Hédi Khefacha,1958-12-30,1966-09-05,Q3144591-BFB79B53-919D-4671-A295-F6DB77559B6D
Q3220052,Lazhar Bououni,2010-01-15,2011-01-17,Q3220052-3BA28E6E-B101-4CA5-98A2-5FAB0631DE44
Q3318545,Mohamed Fitouri,1970-11-06,1971-10-29,Q3318545-E925B183-8690-44F0-AD20-8A06C39EA55D
Q3318781,Mohamed Salah Ben Aïssa,2015-02-06,2015-10-20,Q3318781-75C5BB27-F433-400A-BEF1-7C13A0A55419
Q3461169,Sadok Chaâbane,1992-06-09,1997-01-22,Q3461169-771D2BD0-570A-4B6D-908C-B2828F065FF8
Q3469530,Salah Farhat,1943-01-01,1943-05-15,Q3469530-F66EEE45-1AF5-4D2B-BF22-ED94958510BF
Q517946,Lazhar Karoui Chebbi,2011-01-17,2011-12-24,Q517946-A2E259B3-064C-4B93-80EC-7FDA7BDCC98B
Q563204,Mongi Slim,1966-09-05,1969-09-06,Q563204-8BAECB25-8732-4C9C-8E97-6F8C0D4596E8
Q586623,Habib Bourguiba Jr.,1970-06-12,1970-11-06,Q586623-86831239-4625-4CC5-BE81-0187DA8BAB4D
Q668526,Noureddine Bhiri,2011-12-24,2013-03-13,Q668526-98B1EB2A-0D01-4C57-92D6-AC72CDC5540C
Q85822499,Thouraya Jeribi Khémiri,2020-02-27,2020-09-02,Q85822499-C3CB93B7-BE32-4849-9A73-FF5C73A2F465
Q98828570,Leïla Jaffel,2021-10-11,,Q98828570-E5333812-D47D-43D9-8EA3-E7FCEAAB75EC
Q99574115,Mohamed Bousseta,2020-09-02,2021-02-15,Q99574115-b531f662-463d-c855-39ad-24e8dc6d4244
