item,itemLabel,startDate,endDate,psid
Q108892344,Mahmoud Elyes Hamza,2021-10-11,,Q108892344-6D567D8D-390A-4B11-86A8-8264C2F94BDF
Q16262803,Dhaoui Hannablia,1971-10-29,1974-09-25,Q16262803-E2946C52-8C12-4502-A58A-16586474DEAF
Q16262805,Mohamed Jeddi,1964-11-12,1967-07-26,Q16262805-DF46E7DE-93E2-4EBC-9758-B420E97F86C9
Q16664915,Mohamed Ben Rejeb,1993-06-15,1997-01-22,Q16664915-A713EE48-F85C-4820-B9E4-DE19F252636E
Q16666837,Nouri Zorgati,1989-04-11,1991-02-20,Q16666837-22442FAF-56E2-45C0-99F5-884818B6170A
Q16855252,Lassaad Lachaal,2014-01-29,2015-02-06,Q16855252-312037F6-F8B5-4B3B-B1E1-BCE09CA952F5
Q17425841,Slaheddine Ben Mbarek,1988-07-27,1989-04-11,Q17425841-4842354D-2AB4-4E65-B17A-AECC9EC9E498
Q17580016,Mabrouk Bahri,1997-01-22,1997-10-09,Q17580016-E7E12D16-663B-4D03-8ABD-48DFC4989339
Q19629356,Sadok Rabah,1997-10-09,2002-09-05,Q19629356-F866DD5B-DFCE-4B9A-83CC-19A7F6EDE7C0
Q22928978,Lassaad Ben Osman,1979-11-07,1988-07-27,Q22928978-2B773381-CEEF-44B2-B45C-06E8D44F551B
Q22928978,Lassaad Ben Osman,1967-07-26,1969-09-08,Q22928978-949E4916-07B6-4A97-92C3-51E43A675E37
Q25391292,Saâd Seddik,2015-02-06,2016-08-27,Q25391292-FB78E9C8-258E-4B26-8C91-AC248BB07EBE
Q2820925,Abdallah Farhat,1969-09-08,1971-10-29,Q2820925-BBB2FE32-C3F1-478D-B87F-652A4D46FAD0
Q2821297,Abdessalem Mansour,2008-08-29,2011-01-17,Q2821297-8CE70646-A1D9-4195-B1FE-8A37D6C6E152
Q2821308,Abdesselem Knani,1958-12-30,1962-04-03,Q2821308-DD5B4A4E-6A11-47B6-A55C-ACCC70DE7F99
Q30224903,Akissa Bahri,2020-09-02,2021-02-15,Q30224903-C8A48361-B031-49E3-BA90-3AF50E8D4F47
Q3125307,Habib M'barek,2011-01-17,2011-01-27,Q3125307-CD98C28B-4EA4-45AA-86CE-FB40EB83F985
Q3128202,Hassen Belkhodja,1974-09-25,1979-11-07,Q3128202-BFEC9FF2-37F8-4254-82E7-B418B59005D4
Q3318419,Mohamed Ben Salem (1953),2011-12-24,2014-01-29,Q3318419-FAB4730B-FA5C-4B37-B304-0D9534522DCF
Q3319366,Mokhtar Jallali,2011-01-27,2011-12-24,Q3319366-9AFD3381-CD22-4893-882C-AD752581869E
Q3328946,Mustapha Filali,1956-04-15,1957-10-01,Q3328946-3F852F52-764A-4A02-B884-5C027EB0659F
Q3331012,Abdelmajid Chaker,1962-04-03,1964-11-12,Q3331012-b603b5d3-4653-f508-7308-35f2682ecc61
Q3470847,Samir Taïeb,2016-08-27,2020-02-27,Q3470847-109caef4-4ec7-4be4-1ccd-658394593324
Q91649459,Oussama Kheriji,2020-02-27,2020-09-02,Q91649459-1F89E57F-33D0-41FE-94A3-C7DB53A722F8
Q91669922,Mohamed Fadhel Kraiem,2021-02-15,2021-08-02,Q91669922-55400E61-7984-4CD1-A5BE-CBF41031288D
