item,itemLabel,startDate,endDate
Q16325262,Ezzeddine Abassi,1955-09-07,1957-07-29
Q2827627,Ahmed Noureddine,1958-12-30,1969-11-07
,Tijani Chelli,1969-11-07,1970-11-06
Q22928978,Lassaad Ben Osman,1970-11-06,1971-10-29
Q12239816,Mohamed Sayah,1971-10-29,1973-06-05
Q3144591,Hédi Khefacha,1973-06-05,1974-01-14
Q2820925,Abdallah Farhat,1974-01-14,1974-09-25
Q22928978,Lassaad Ben Osman,1974-09-25,1979-11-07
,Mohamed Ali Souissi,1979-11-07,1980-04-15
Q12239816,Mohamed Sayah,1980-04-15,1983-11-25
Q3461164,Sadok Ben Jemâa,1983-11-25,1984-08-25
Q12239816,Mohamed Sayah,1984-08-25,1987-05-16
Q3286574,Mansour Skhiri,1987-05-16,1987-11-07
Q3461164,Sadok Ben Jemâa,1987-11-07,1988-07-07
,Moncef Mouelhi,1988-07-07,1989-04-11
Q2827554,Ahmed Friaâ,1989-04-11,1992-06-09
,Mohamed Charfeddine Gallouz,1992-06-09,1993-06-15
Q2836180,Ali Chaouch,1993-06-15,1997-10-09
Q19060293,Slaheddine Belaïd,1997-10-09,2004-11-10
Q19060337,Samira Khayach Belhaj,2004-11-10,2008-08-29
Q3486513,Slaheddine Malouche,2008-08-29,2011-01-27
Q3571955,Yassine Brahim,2011-01-27,2011-07-01
Q3318774,Mohamed Ridha Farès,2011-07-01,2011-12-24
Q3318800,Mohamed Salmane,2011-12-24,2014-01-29
Q16855255,Hédi Larbi,2014-01-29,2015-02-06
Q23017371,Mohamed Salah Arfaoui,2015-02-06,2018-11-14
Q61598250,Noureddine Selmi,2018-11-14,2020-02-27
Q86734094,Moncef Sliti,2020-02-27,2020-07-15
Q21511555,Ghazi Chaouachi,2020-07-15,2020-09-02
Q109041047,Kamel Doukh,2020-09-02,2021-10-11
Q108892374,Sarra Zaâfrani,2021-10-11,
