item,itemLabel,startDate,endDate,psid
Q108892374,Sarra Zaâfrani,2021-10-11,,Q108892374-7640E95C-E356-4A88-B4E5-F1BB83B16F07
Q109041047,Kamel Doukh,2020-09-02,2021-10-11,Q109041047-C7B93218-65F8-4DA7-9037-ED9C08F4EC89
Q12239816,Mohamed Sayah,1971-10-29,1973-06-05,Q12239816-8D531528-CAAB-4E65-A2C7-65C0A54B819C
Q12239816,Mohamed Sayah,1984-08-25,1987-05-16,Q12239816-B88B0C59-CB4C-4AEF-BF57-DCA6A5C2D6E2
Q12239816,Mohamed Sayah,1980-04-15,1983-11-25,Q12239816-E7E62C69-F2EB-45D6-9D19-FDE0161A8BF5
Q16325262,Ezzeddine Abassi,1955-09-07,1957-07-29,Q16325262-ADB4D31E-43FA-4C38-8851-6C7C3FEDE58E
Q16855255,Hédi Larbi,2014-01-29,2015-02-06,Q16855255-0985B35E-7506-4F04-A2D9-7C4D407A8501
Q19060293,Slaheddine Belaïd,1997-10-09,2004-11-10,Q19060293-21421392-FE27-4300-9F27-7BC68EB23273
Q19060337,Samira Khayach Belhaj,2004-11-10,2008-08-29,Q19060337-6FD182F3-46E6-4A29-8D0C-41F67EE1BF68
Q21511555,Ghazi Chaouachi,2020-07-15,2020-09-02,Q21511555-755FDAF5-ECF7-431B-9BC5-264846749413
Q22928978,Lassaad Ben Osman,1970-11-06,1971-10-29,Q22928978-11E1F5AC-46C0-478F-BA58-EF002320418F
Q22928978,Lassaad Ben Osman,1974-09-25,1979-11-07,Q22928978-42873BC2-9E47-4B8A-9026-8C2C3AA35743
Q23017371,Mohamed Salah Arfaoui,2015-02-06,2018-11-14,Q23017371-24D28232-032B-4F7C-9036-728D6102AC43
Q2820925,Abdallah Farhat,1974-01-14,1974-09-25,Q2820925-1571021C-DCB8-475A-8FD9-9CC3205DF76B
Q2827554,Ahmed Friaâ,1989-04-11,1992-06-09,Q2827554-C5B5E046-8549-47B9-8F83-4FE9A7802478
Q2827627,Ahmed Noureddine,1958-12-30,1969-11-07,Q2827627-FFBF8459-60B3-4B3D-89E2-AB7D2C8B1DB5
Q2836180,Ali Chaouch,1993-06-15,1997-10-09,Q2836180-671004F5-B7A1-4782-9D5A-F824168F7854
Q3144591,Hédi Khefacha,1973-06-05,1974-01-14,Q3144591-5842E4E5-5402-491E-93AF-2128FB4CAC2B
Q3286574,Mansour Skhiri,1987-05-16,1987-11-07,Q3286574-1B1E7BA1-0F47-42AC-A5D8-6433DA213948
Q3318774,Mohamed Ridha Farès,2011-07-01,2011-12-24,Q3318774-E0402990-D966-434E-A1C1-B4D6D480A2E4
Q3318800,Mohamed Salmane,2011-12-24,2014-01-29,Q3318800-97A32116-0490-4EEC-987F-2B5B2F9E3A65
Q3461164,Sadok Ben Jemâa,1983-11-25,1984-08-25,Q3461164-0576DCAC-2D13-4B8D-92A8-7CE9ED65CD00
Q3461164,Sadok Ben Jemâa,1987-11-07,1988-07-07,Q3461164-41EDFEAF-1E13-4B07-8F3A-4EA0A13BB50E
Q3486513,Slaheddine Malouche,2008-08-29,2011-01-27,Q3486513-1DDD86A0-7EF4-4A5C-A026-17AF1590A453
Q3571955,Yassine Brahim,2011-01-27,2011-07-01,Q3571955-902FDB8F-A0CC-465B-B9D2-1F27CB8BE666
Q61598250,Noureddine Selmi,2018-11-14,2020-02-27,Q61598250-7164BFF3-00B1-42DA-8CF3-C45DFF9310B5
Q86734094,Moncef Sliti,2020-02-27,2020-07-15,Q86734094-EAAB6100-F86B-4CC8-B312-98E3D523FA9A
