item,itemLabel,startDate,endDate
Q2827680,Ahmed Zaouche,1956,1957
Q2836138,Ali Belhouane,1957,1958
Q2827680,Ahmed Zaouche,1958,1963
Q3128235,Hassib Ben Ammar,1963,1969
Q152369,Fouad Mebazaa,1969,1973
Q16325262,Ezzeddine Abassi,1973,1975
Q98153178,Hassen El Memmi,1975,1978
Q3469500,Salah Aouidj,1978,1980
Q16127215,Zakaria Ben Mustapha,1980,1986-05-13
Q97961043,Mohamed Ali Bouleymane,1986-05-13,1988
,Ahmed Belkhodja,1988,1990
Q97961043,Mohamed Ali Bouleymane,1990,2000
Q2820846,Abbès Mohsen,2000,2010-01-11
Q3318465,Mohamed Béji Ben Mami,2010-01-11,2011-04-08
,Seifallah Lasram,2011-04-08,2018-07-03
Q3491422,Souad Abderrahim,2018-07-03,
