item,itemLabel,startDate,endDate,psid
Q1043040,Kamel Morjane,2010-01-14,2011-01-27,Q1043040-504BF80D-9A65-4B84-B84E-FE5F3EE9DA4A
Q12194585,Hédi Mabrouk,1986-09-15,1987-11-07,Q12194585-17259dcd-4f03-25d8-1dcd-323786bbcb10
Q12270270,Othman Jerandi,2013-03-14,2014-01-28,Q12270270-4706411e-5e02-4181-af80-7111f84b12fb
Q12270270,Othman Jerandi,2020-09-02,,Q12270270-E76860FF-8B54-4B92-AB02-5A61A90275EC
Q1530765,Habib Chatti,1974-01-14,1977-12-24,Q1530765-dad2b92e-6e17-41f9-b4c7-44ef14d357e6
Q15829893,Mongi Hamdi,2014-01-28,2015-02-05,Q15829893-35d8d53d-0725-4c47-afe0-b09071d4c772
Q1951854,Mohamed Masmoudi,1970-06-12,1974-01-14,Q1951854-2af639cf-429c-cbd9-ed25-85f59b20cf3e
Q2388455,Taïeb Baccouche,2015-02-05,2016-01-06,Q2388455-42faad1c-f0ae-4cea-b3df-a311021b2ba2
Q2688070,Saïd Ben Moustapha,1997-12-01,1999-11-11,Q2688070-d22b6140-4227-a44a-baf3-6ab7807ccaf9
Q2821010,Abdelbaki Hermassi,2004-11-10,2005-08-17,Q2821010-30296fff-b127-48c5-a68e-682e296077a6
Q2821241,Abderrahim Zouari,1997-01-22,1997-12-01,Q2821241-1f54148c-8ced-4bf9-beb8-7dc2d6b63717
Q30729046,Sabri Bachtobji,2019-10-29,2020-02-27,Q30729046-1427d956-250a-49ea-b787-cc39c1a41a4d
Q308017,Abdelwahab Abdallah,2005-08-17,2010-01-14,Q308017-05965A52-2959-410A-805D-FCAB09F91204
Q3125299,Habib Ben Yahia,1991-02-20,1997-01-22,Q3125299-20fb158c-4432-cbff-9085-4e7cbe7d5406
Q3125299,Habib Ben Yahia,1999-11-11,2004-11-10,Q3125299-4ae90e81-42d7-4a73-88cd-5a6ecc77974a
Q3128202,Hassen Belkhodja,1980-04-15,1981-04-15,Q3128202-3cdc52e4-4e34-919d-7e53-2f7aad77d93e
Q313539,Béji Caïd Essebsi,1981-04-15,1986-09-15,Q313539-6540A588-17C6-4AF2-8F55-9758FFEACFB5
Q3196140,Khemaies Jhinaoui,2016-01-06,2019-10-29,Q3196140-3be77931-4f5d-4f12-4cb8-e48da6bcd5cc
Q3277819,Mahmoud Mestiri,1987-11-07,1988-11-07,Q3277819-ec3ef3c3-46b1-40a9-adf1-dc46c9f9f3a7
Q3318545,Mohamed Fitouri,1977-12-24,1980-04-15,Q3318545-f31bae69-69ae-4b09-ba20-06d311ae6a11
Q3417420,Rafik Abdessalem,2011-12-23,2013-03-14,Q3417420-4366dad1-4fd5-431d-b198-d62a5c567190
Q3461176,Sadok Mokaddem,1957-07-29,1962-08-29,Q3461176-a25a294b-4dea-e4ef-83a9-8eaa4ae04ee2
Q3951110,Ismaïl Khelil,1990-03-03,1990-08-28,Q3951110-5bf58038-b165-495f-8b05-225e92c545cf
Q401426,Ahmed Ounaies,2011-01-27,2011-02-21,Q401426-b359b9cb-7c99-4d63-841d-42d90cb72430
Q4167838,Abdelhamid Escheikh,1988-11-07,1990-03-03,Q4167838-872ff251-dca0-46ca-83e6-2961e2e225ba
Q507856,Habib Boularès,1990-08-28,1991-02-20,Q507856-D183AB6F-A054-42E9-B355-772C65DD642A
Q563204,Mongi Slim,1962-08-29,1964-11-12,Q563204-39E4787D-DECC-4CD2-8C27-B289A00D6AD0
Q586623,Habib Bourguiba Jr.,1964-11-12,1970-06-12,Q586623-e39e752c-4e38-fb40-ab13-49c6a3a2ec80
Q643348,Habib Bourguiba,1956-04-15,1957-07-29,Q643348-46AC9421-917A-4BB1-AC89-E9F9A20D07DA
Q91626084,Noureddine Erray,2020-02-27,2020-07-24,Q91626084-a292a345-d262-4554-adb8-c30e98254a87
Q92353813,Selma Ennaifer,2020-07-24,2020-09-02,Q92353813-4e078af3-4f3b-7279-3861-c5ce83650701
Q980071,Mouldi Kefi,2011-02-21,2011-12-23,Q980071-28a37558-daa6-40ea-9315-eae11a7aa7f0
