item,itemLabel,startDate,endDate
Q643348,Habib Bourguiba,1956-04-15,1957-07-29
Q3461176,Sadok Mokaddem,1957-07-29,1962-08-29
Q563204,Mongi Slim,1962-08-29,1964-11-12
Q586623,Habib Bourguiba Jr.,1964-11-12,1970-06-12
Q1951854,Mohamed Masmoudi,1970-06-12,1974-01-14
Q1530765,Habib Chatti,1974-01-14,1977-12-24
Q3318545,Mohamed Fitouri,1977-12-24,1980-04-15
Q3128202,Hassen Belkhodja,1980-04-15,1981-04-15
Q313539,Béji Caïd Essebsi,1981-04-15,1986-09-15
Q12194585,Hédi Mabrouk,1986-09-15,1987-11-07
Q3277819,Mahmoud Mestiri,1987-11-07,1988-11-07
Q4167838,Abdelhamid Escheikh,1988-11-07,1990-03-03
Q3951110,Ismaïl Khelil,1990-03-03,1990-08-28
Q507856,Habib Boularès,1990-08-28,1991-02-20
Q3125299,Habib Ben Yahia,1991-02-20,1997-01-22
Q2821241,Abderrahim Zouari,1997-01-22,1997-12
Q2688070,Saïd Ben Mustapha,1997-12,1999-11-17
Q3125299,Habib Ben Yahia,1999-11-17,2004-11-10
Q2821010,Abdelbaki Hermassi,2004-11-10,2005-08-17
Q308017,Abdelwahab Abdallah,2005-08-17,2010-01-14
Q1043040,Kamel Morjane,2010-01-14,2011-01-27
Q401426,Ahmed Ounaies,2011-01-27,2011-02-21
Q980071,Mouldi Kefi,2011-02-21,2011-12-24
Q3417420,Rafik Abdessalem,2011-12-24,2013-03-13
Q12270270,Othman Jerandi,2013-03-13,2014-01-29
Q15829893,Mongi Hamdi,2014-01-29,2015-02-06
Q2388455,Taïeb Baccouche,2015-02-06,2016-01-12
Q3196140,Khemaies Jhinaoui,2016-01-12,2019-10-29
Q30729046,Sabri Bachtobji,2019-10-29,2020-02-27
Q91626084,Noureddine Erray,2020-02-27,2020-07-24
Q92353813,Selma Ennaifer,2020-07-24,2020-09-02
Q12270270,Othman Jerandi,2020-09-02,
