item,itemLabel,startDate,endDate,psid
Q108892377,Moncef Boukthir,2021-10-11,,Q108892377-04D26ED2-5E16-4EEA-AD26-712296B953CB
Q12239816,Mohamed Sayah,1987-05-16,1987-11-07,Q12239816-28F45596-3B9F-4A82-AA46-E94E303EA0DA
Q16679067,Taoufik Jelassi,2014-01-29,2015-02-06,Q16679067-AF8BB630-1C38-427F-814C-5AF14DEB4E61
Q20991574,Chiheb Bouden,2015-02-06,2016-08-27,Q20991574-5A1D74D3-788A-4410-8473-92CF986DA440
Q282026,Abdelaziz Ben Dhia,1978-09-20,1986-07-30,Q282026-d5aedd6d-41ab-1887-9b98-7d98e313a964
Q2827529,Ahmed Brahim,2011-01-17,2011-03-07,Q2827529-7b83ceb7-4993-35f3-3cd1-12f5cfe666e9
Q2827554,Ahmed Friaâ,1994-06-01,1994-11-16,Q2827554-71CE0A52-24C3-451F-BB22-2F83010FC0A3
Q28654181,Slim Khalbous,2016-08-27,2019-12-14,Q28654181-E1EB4444-A5F5-4B6D-80FE-D37356ACD88F
Q2929705,Béchir Tekkari,2010-01-15,2011-01-17,Q2929705-1D8A089C-7121-41BB-8875-3710CE897540
Q3012366,Dali Jazi,1994-11-16,1999-11-17,Q3012366-E568B678-7763-4412-99CE-63BEA171FB22
Q3128291,Hatem Ben Salem,2019-12-14,2020-02-27,Q3128291-72A9DB6F-9D7E-45E7-882B-92AD9FA2EE0A
Q3220052,Lazhar Bououni,2004-11-10,2010-01-15,Q3220052-7A0F384A-88F7-4E20-A1A6-FB3AFCE8F4A9
Q3257623,Lobna Jribi,2020-07-15,2020-09-02,Q3257623-AB526374-9FBF-49E1-A03A-7721453E7309
Q3318475,Mohamed Charfi,1989-04-11,1994-06-01,Q3318475-FD69587E-53DF-4A70-A764-5DD978573D87
Q3320435,Moncef Ben Salem,2011-12-24,2014-01-29,Q3320435-179BCBC1-CA82-4F74-A435-ADAD18446F4C
Q3331032,Amor Chadli,1986-07-30,1987-05-16,Q3331032-7573d159-4e88-c4a6-1830-e6c2c00ffd2a
Q3423310,Refâat Chaâbouni,2011-03-07,2011-12-24,Q3423310-5C1DB8F1-96D8-40A1-88B3-7E0BF30B5913
Q3461169,Sadok Chaâbane,1999-11-17,2004-11-10,Q3461169-5DA88561-8EFA-4118-B8A4-8D6D80A3406F
Q92316785,Slim Choura,2020-02-27,2020-07-15,Q92316785-CA225BF8-BB3F-4D27-8C64-BCAC840BD268
Q98828537,Olfa Benouda,2020-09-02,2021-10-11,Q98828537-8D8B7254-CCE7-48EB-8181-5D0406EC2590
