item,itemLabel,startDate,endDate
Q48757077,Amor Rourou,1979-11-07,1980-04-25
,Salah Ben M'barka,1986-04-28,1987-11-07
Q19629356,Sadok Rabah,1988-07-27,1989-04-11
Q3320655,Mongi Marzouk,2016-01-12,2016-08-27
Q22282799,Hela Cheikhrouhou,2016-08-27,2017-09-12
Q51460814,Khaled Kaddour,2017-09-12,2018-08-31
Q3320655,Mongi Marzouk,2020-02-27,2020-09-02
Q99542892,Salwa Sghayer,2020-09-02,2021-02-15
Q109045290,Mohamed Bousaïd,2021-02-15,2021-10-11
Q108892363,Neila Gonji,2021-10-11,
