item,itemLabel,startDate,endDate
,Ali Ladhari,1947-07-19,1950-08-16
Q3315343,Hamadi Badra,1950-08-17,1952-03-26
,Chedly Ben Romdhane,1954-03-02,1954-06-17
,Tahar Azaiez,1990-03-03,1991-02-20
Q54875068,Taoufik Cheikhrouhou,1991-02-20,1992-06-09
Q3320454,Moncer Rouissi,1992-06-09,2001-01-25
Q16267511,Faïza Kefi,2001-01-25,2001-10-08
Q3347261,Néziha Zarrouk,2001-10-08,2002-09-05
Q19060346,Chedly Laroussi,2002-09-05,2008-08-29
Q3486689,Slim Tlatli,2008-08-29,2010-01-14
Q3318311,Mohamed Agrebi,2010-01-14,2011-01-17
Q3141381,Houssine Dimassi,2011-01-17,2011-01-18
Q3474776,Saïd Aïdi,2011-01-27,2011-12-24
Q2821212,Abdelwahab Maatar,2011-12-24,2013-03-13
Q16666126,Naoufel Jammali,2013-03-13,2014-01-29
Q16855250,Hafedh Laamouri,2014-01-29,2015-02-06
Q19544932,Zied Ladhari,2015-02-06,2016-08-27
Q27666209,Imed Hammami,2016-08-27,2017-09-06
Q54875067,Faouzi Abderrahmane,2017-09-06,2018-11-14
Q25453450,Sayida Ounissi,2018-11-14,2019-11-08
Q55999324,Taoufik Rajhi,2019-11-08,2020-02-27
Q96473313,Fethi Belhaj,2020-02-27,2020-09-02
Q108892375,Nasreddine Nsibi,2021-10-11,
