item,itemLabel,startDate,endDate
Q643348,Habib Bourguiba,1956-04-14,1957-07-29
Q800238,Bahi Ladgham,1957-07-29,1966-06-24
Q2827624,Ahmed Mestiri,1966-06-24,1968-01-29
Q800238,Bahi Ladgham,1968-01-29,1968-04-12
Q377921,Mohamed Mzali,1968-04-12,1969-11-07
Q313539,Béji Caïd Essebsi,1969-11-07,1970-06-12
Q3128235,Hassib Ben Ammar,1970-06-12,1971-10-29
Q2929686,Béchir M'hedhbi,1971-10-29,1972-08-09
Q2820925,Abdallah Farhat,1972-08-09,1974-01-14
Q3144591,Hédi Khefacha,1974-01-14,1976-05-25
Q2820925,Abdallah Farhat,1976-05-31,1979-09-12
Q653162,Rachid Sfar,1979-09-12,1980-04-24
Q12220165,Slaheddine Baly,1980-04-24,1988-04-11
Q2820931,Abdallah Kallel,1988-04-11,1991-02-20
Q507856,Habib Boularès,1991-02-20,1991-10-10
Q282026,Abdelaziz Ben Dhia,1991-10-10,1996-06-13
Q2820931,Abdallah Kallel,1996-06-13,1997-01-20
Q3125299,Habib Ben Yahia,1997-01-22,1999-11-17
Q3318622,Mohamed Jegham,1999-11-17,2001-01-23
Q3012366,Dali Jazi,2001-01-23,2004-11-10
Q2912277,Hédi M'henni,2004-11-10,2005-08-17
Q1043040,Kamel Morjane,2005-08-17,2010-01-14
Q3431743,Ridha Grira,2010-01-14,2011-01-27
Q2821127,Abdelkrim Zbidi,2011-01-27,2013-03-13
Q9344006,Rachid Sabbagh,2013-03-13,2014-01-29
Q16639035,Ghazi Jeribi,2014-01-29,2015-02-06
Q19248970,Farhat Horchani,2015-02-06,2017-09-06
Q2821127,Abdelkrim Zbidi,2017-09-06,2019-10-29
Q18398343,Mohamed Karim El Jamoussi,2019-10-29,2020-02-27
Q89844681,Imed Hazgui,2020-02-27,2020-09-02
Q98828346,Brahim Bartagi,2020-09-02,2021-07-26
Q108883556,Imed Memmich,2021-10-11,
