item,itemLabel,startDate,endDate
,Salah Jebali,1991-10-11,1992-06-09
Q3318702,Mohamed Mehdi Mlika,1992-06-09,1999-04-22
Q16267511,Faïza Kefi,1999-04-22,2001-01-23
,Mohamed Nabli,2001-01-23,2002-09-05
Q3315184,Habib Haddad,2002-09-05,2004-11-11
Q3334855,Nadhir Hamada,2004-11-11,2011-01-17
Q3125307,Habib M'barek,2011-01-17,2011-01-27
Q3319366,Mokhtar Jallali,2011-01-27,2011-12-24
Q3333020,Mémia El Benna,2011-12-24,2013-03-13
Q3318800,Mohamed Salmane,2013-03-13,2014-01-29
Q22210502,Nejib Derouiche,2015-02-06,2016-08-27
Q28653580,Riadh Mouakher,2016-08-27,2018-11-14
Q61588042,Mokhtar Hammami,2018-11-14,2020-02-27
Q30118294,Chokri Belhassen,2020-02-27,2020-09-02
Q98828591,Mustapha Aroui,2020-09-02,2020-12-20
Q109041047,Kamel Doukh,2020-12-20,2021-10-11
Q108892383,Leila Chikhaoui,2021-10-11,
