item,itemLabel,startDate,endDate
Q2855981,Ferjani Bel Haj Ammar,1956-04-15,1957-07-29
Q16325262,Ezzeddine Abassi,1957-07-29,1961-10-07
Q2827512,Ahmed Ben Salah,1961-11-12,1968-10-24
Q16117997,Abderrazak Rassaa,1968-10-24,1969-09-08
Q3128202,Hassen Belkhodja,1969-09-08,1970-06-12
Q1642894,Hédi Nouira,1970-06-12,1970-11-06
,Tijani Chelli,1970-11-06,1972-03-22
Q2961945,Chedly Ayari,1972-03-22,1974-09-25
Q2820991,Abdelaziz Lasram,1974-09-25,1977-12-26
Q653162,Rachid Sfar,1977-12-26,1979-11-27
Q48757077,Amor Rourou,1979-11-27,1980-04-25
Q2820991,Abdelaziz Lasram,1980-04-25,1983-10-14
Q653162,Rachid Sfar,1983-10-14,1986-04-28
Q17425841,Slaheddine Ben Mbarek,1986-04-28,1988-07-27
,Moncef Belaïd,1988-07-27,1990-03-03
Q431515,Mohamed Ghannouchi,1990-03-03,1991-02-20
Q19629356,Sadok Rabah,1991-02-20,1995-01-25
Q3486507,Slaheddine Bouguerra,1995-01-25,1997-10-11
Q19060286,Moncef Ben Abdallah,1997-10-11,2003-08-25
Q19060320,Fethi Merdassi,2003-08-25,2004-11-10
Q2826117,Afif Chelbi,2004-11-10,2011-02-28
Q2820999,Abdelaziz Rassâa,2011-02-28,2011-12-24
Q3318652,Mohamed Lamine Chakhari,2011-12-24,2013-03-13
Q15304780,Mehdi Jomaa,2013-03-13,2014-01-29
Q16123702,Kamel Ben Naceur,2014-01-29,2015-02-06
Q19956120,Zakaria Hamad,2015-02-06,2016-08-27
Q19544932,Zied Ladhari,2016-08-27,2017-09-12
Q27666209,Imed Hammami,2017-09-12,2017-11-18
Q43304124,Slim Feriani,2017-11-18,2020-02-27
Q90946576,Salah Ben Youssef,2020-02-27,2020-09-02
Q99542892,Salwa Sghayer,2020-09-02,2021-02-15
Q109045290,Mohamed Bousaïd,2021-02-15,2021-10-11
Q108892363,Neila Gonji,2021-10-11,
