item,itemLabel,startDate,endDate
Q1642894,Hédi Nouira,1956-04-15,1958-09-30
Q800238,Bahi Ladgham,1958-09-30,1958-12-30
Q2827624,Ahmed Mestiri,1958-12-30,1960-08-02
Q800238,Bahi Ladgham,1960-08-02,1960-10-04
Q3144591,Hédi Khefacha,1960-10-04,1961-01-30
Q2827512,Ahmed Ben Salah,1961-01-30,1969-09-08
Q16117997,Abderrazak Rassaa,1969-09-08,1971-10-29
Q3318545,Mohamed Fitouri,1971-10-29,1977-12-26
Q2820994,Abdelaziz Mathari,1977-12-26,1980-04-25
Q744499,Mansour Moalla,1980-04-25,1983-06-18
,Salah Ben M'barka,1983-06-18,1986-04-28
Q653162,Rachid Sfar,1986-04-28,1986-07-08
Q3951110,Ismaïl Khelil,1986-07-08,1987-10-27
Q16666837,Nouri Zorgati,1987-10-27,1989-04-11
Q431515,Mohamed Ghannouchi,1989-04-11,1992-06-09
Q16666837,Nouri Zorgati,1992-06-09,1997-01-22
Q16664925,Mohamed Jeri,1997-01-22,1999-04-22
Q3515404,Taoufik Baccar,1999-04-22,2004-01-14
Q16321385,Mounir Jaïdane,2004-01-14,2004-03-24
,Mohamed Rachid Kechiche,2004-03-24,2010-01-15
Q3431740,Ridha Chalghoum,2010-01-15,2011-01-27
Q16267906,Jalloul Ayed,2011-01-27,2011-12-24
Q3141381,Houssine Dimassi,2011-12-24,2012-07-27
Q3486675,Slim Besbes,2012-07-27,2012-12-19
Q3051875,Elyes Fakhfakh,2012-12-19,2014-01-29
Q3125835,Hakim Ben Hammouda,2014-01-29,2015-02-06
Q3486677,Slim Chaker,2015-02-06,2016-08-27
Q28869633,Lamia Zribi,2016-08-27,2017-04-30
Q27665914,Fadhel Abdelkefi,2017-04-30,2017-09-06
Q3431740,Ridha Chalghoum,2017-09-06,2020-02-27
Q90570383,Nizar Yaïche,2020-02-27,2020-09-02
Q98828362,Ali Kooli,2020-09-02,2021-08-02
Q108159069,Sihem Boughdiri,2021-08-02,
