item,itemLabel,startDate,endDate,psid
Q16117997,Abderrazak Rassâa,1969-09-08,1971-10-29,Q16117997-a240fa3f-449c-e6de-e061-f5961b5e7fa3
Q16267906,Jalloul Ayed,2011-01-27,2011-12-24,Q16267906-12F9E7A0-32CB-42A2-B1FC-438F6B454F47
Q16321385,Mounir Jaïdane,2004-01-14,2004-03-24,Q16321385-535665F3-CF6B-45EF-82AB-5EBC72346FF4
Q1642894,Hédi Nouira,1955-09-07,1958-09-30,Q1642894-A9BA07F7-716C-4495-82EF-BDEE6F85B9E4
Q16664925,Mohamed Jeri,1997-01-22,1999-04-22,Q16664925-EA355DC6-1995-44FB-A45E-DFFF6D7D316A
Q16666837,Nouri Zorgati,1992-06-09,1997-01-22,Q16666837-D74CE604-251B-416C-A8E0-D2D6102EA6D3
Q16666837,Nouri Zorgati,1987-10-27,1989-04-11,Q16666837-fd25fb5a-42e6-1958-7be9-6c77df7adc4c
Q27665914,Fadhel Abdelkefi,2017-04-30,2017-09-12,Q27665914-FC91B6EC-6B8E-4C30-A78C-C4A5168BFA49
Q2820994,Abdelaziz Mathari,1977-12-26,1980-04-25,Q2820994-8E2A043A-6871-482E-88EA-583E27E40387
Q2827512,Ahmed Ben Salah,1961-01-30,1969-09-08,Q2827512-8AF21818-D823-4435-AA84-BECB878E0357
Q2827624,Ahmed Mestiri,1958-12-30,1960-08-02,Q2827624-72014749-5C86-48B7-A6C1-511E6C1A8F5B
Q28869633,Lamia Zribi,2016-08-27,2017-04-30,Q28869633-17D01259-B5E7-4DC6-8469-6B01BF976F69
Q3051875,Elyes Fakhfakh,2012-12-19,2014-01-29,Q3051875-3A1CC19C-9590-4F53-A512-081830D45C4F
Q3125835,Hakim Ben Hammouda,2014-01-29,2015-02-06,Q3125835-3F770891-BF9D-4B5F-B777-B11DF5C53EE6
Q3141381,Houssine Dimassi,2011-12-24,2012-07-27,Q3141381-B0906A65-2C54-40B9-B5F4-1B80579AE101
Q3144591,Hédi Khefacha,1960-10-04,1961-01-03,Q3144591-B70BAEFD-E2BA-4214-8933-B55DE4428B8F
Q3318545,Mohamed Fitouri,1971-10-29,1977-12-26,Q3318545-8FE44773-5472-4955-92C3-29FAB7049089
Q3431740,Ridha Chalghoum,2017-09-12,2020-02-27,Q3431740-9A77B0D6-36B4-492D-8F34-DC9DA57F646E
Q3431740,Ridha Chalghoum,2010-01-14,2011-01-27,Q3431740-dd545ac6-45b0-6a3a-d47f-cd09e4f20fe4
Q3486675,Slim Besbes,2012-07-27,2012-12-19,Q3486675-F6D624F4-9015-4A60-8614-CD6B96271CF4
Q3486677,Slim Chaker,2015-02-06,2016-08-27,Q3486677-24A300FD-8915-451B-8BC8-39A983C9C81E
Q3515404,Taoufik Baccar,1999-04-22,2004-01-14,Q3515404-ABED69AB-9839-4990-954F-3D6B82AE38DF
Q3951110,Ismaïl Khelil,1986-07-08,1987-10-27,Q3951110-BEE5F4F2-F7CE-44E3-821D-77F4B1750F92
Q431515,Mohamed Ghannouchi,1991-02-20,1992-06-09,Q431515-F3A08DC2-C430-4B8B-954C-FC22252E802F
Q54875084,Salah Ben M'barka,1983-06-18,1986-04-28,Q54875084-77872dc7-4859-3aad-f3b8-bc3544ccb920
Q653162,Rachid Sfar,1986-04-28,1986-07-08,Q653162-F2A020F7-86A3-4177-A960-7C490C6C51C9
Q744499,Mansour Moalla,1980-04-25,1983-06-18,Q744499-5F94B6BB-B7E6-4FC4-B3C4-5A7FD3373325
Q800238,Bahi Ladgham,1958-09-30,1958-12-30,Q800238-6d81c568-4c8f-0309-2458-d1ad697211db
Q800238,Bahi Ladgham,1960-08-02,1960-10-04,Q800238-B1467636-2803-4663-94D8-3F248C058E86
Q90570383,Nizar Yaïche,2020-02-27,2020-09-02,Q90570383-956E3AAA-2767-4352-877C-E06A8719DB3E
Q98828362,Ali Kooli,2020-09-02,2021-08-02,Q98828362-d089b349-4a43-78ca-e2a4-13f1ee51e54b
Q99528084,Mohamed Rachid Kechiche,2004-03-24,2010-01-14,Q99528084-537e36af-4811-b3de-6ae6-5435189f22c4
