id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q14911897,President of Tunisia,Q948,Q948,,Q504672,1957-07-25,,Q744514,,President of Tunisia
Q1064106,Prime Minister of Tunisia,Q948,Q948,,Q18578744,1922-05,,,,Prime Minister of Tunisia
Q109268931,Minister of Agriculture,Q948,Q948,,,,,,,
Q109268821,Minister of Communication,Q948,Q948,,,,,,,
Q50809449,Minister of Culture,Q948,Q948,,,,,,,
Q110463674,Minister of Defence,,Q948,,,,,,,
Q110463824,Minister of Education,,Q948,,,,,,,
Q55110158,Minister of Energy and Mines,Q948,Q948,,,1986-04-28,,,,
Q20716218,Minister of Finance,Q948,Q948,,,1955-09-07,,,,Minister of Finance (Tunisia)
Q27235647,Minister of Foreign Affairs,Q948,Q948,,,,,,,
Q62021715,Minister of Heath,Q948,Q948,,,,,,,
Q23817727,Minister of Higher Education,Q948,Q948,,,,,,,
Q81744907,Industry Minister of Tunisia,Q948,Q948,,,,,,,
Q41791952,Minister of Interior,Q948,Q948,,,,,,,
Q20716252,Minister of Justice,Q948,Q948,,,,,,,Minister of Justice (Tunisia)
Q42770370,Minister of Local Affairs,Q948,Q948,,,,,,,
Q53544902,Minister of Religious Affairs,Q948,Q948,,,,,,,
Q108730486,Minister of Tourism of Tunisia,Q948,Q948,,,,,,,
Q48598683,Minister of Women affairs,Q948,Q948,,,1983,,,,
Q3409183,President of the Chamber of Deputies of Tunisia,Q948,,,,,,,,Speaker of the Assembly of the Representatives of the People
Q3278454,Mayor of Tunis,Q948,,,,1858,,,,
