item,itemLabel,startDate,endDate
Q2268624,Chedli Klibi,1961-10-07,1970-06-12
Q507856,Habib Boularès,1970-06-12,1971-06-17
Q2268624,Chedli Klibi,1971-06-24,1973-11-30
Q496165,Mahmoud Messadi,1973-11-30,1976-12-09
Q2268624,Chedli Klibi,1976-12-09,1978-09-20
Q20643083,Mohamed Yalaoui,1978-09-20,1979-11-07
Q152369,Fouad Mebazaa,1979-11-07,1981-01-02
Q12184481,Béchir Ben Slama,1981-01-02,1986-05-12
Q16127215,Zakaria Ben Mustapha,1986-05-12,1987-09-29
Q282026,Abdelaziz Ben Dhia,1987-09-29,1987-10-02
Q16127215,Zakaria Ben Mustapha,1987-10-02,1988-04-12
Q55196894,Abdelmalek Laârif,1988-04-12,1988-07-27
Q507856,Habib Boularès,1988-07-27,1990-03-03
,Ahmed Khaled,1990-03-03,1991-02-20
Q3320454,Moncer Rouissi,1991-02-20,1991-10-11
Q3320646,Mongi Bousnina,1991-10-11,1995-01-25
Q55392087,Salah Baccari,1995-01-25,1996-08-05
Q2821010,Abdelbaki Hermassi,1996-08-05,2004-11-10
Q3318509,Mohamed El Aziz Ben Achour,2004-11-10,2008-08-29
Q2821273,Abderraouf El Basti,2008-08-29,2011-01-17
Q431848,Moufida Tlatli,2011-01-17,2011-01-27
Q2875109,Azedine Beschaouch,2011-01-27,2011-12-24
Q3304511,Mehdi Mabrouk,2011-12-24,2014-01-29
Q16889653,Mourad Sakli,2014-01-29,2015-02-06
Q19956395,Latifa Lakhdar,2015-02-06,2016-01-12
Q3490439,Sonia M'Barek,2016-01-12,2016-08-27
Q28502176,Mohamed Zine El Abidine,2016-08-27,2020-02-27
Q88467296,Chiraz Latiri,2020-02-27,2020-09-02
Q100261455,Walid Zidi,2020-09-02,2020-10-05
Q104821906,Habib Ammar,2020-10-05,2021-10-11
Q108892387,Hayet Guettat,2021-10-11,
