item,itemLabel,startDate,endDate
Q563204,Mongi Slim,1955-09-21,1956-04-15
Q3516543,Taïeb Mehiri,1956-04-15,1965-06-29
Q313539,Béji Caïd Essebsi,1965-06-29,1969-09-08
Q3144591,Hédi Khefacha,1969-09-08,1970-06-12
Q2827624,Ahmed Mestiri,1970-06-12,1971-09-04
Q1642894,Hédi Nouira,1971-09-04,1971-10-29
Q3144591,Hédi Khefacha,1971-10-29,1973-03-17
Q2374730,Tahar Belkhodja,1973-03-17,1977-12-23
Q2820925,Abdallah Farhat,1977-12-23,1977-12-26
Q16262803,Dhaoui Hannablia,1977-12-26,1979-11-07
Q3357601,Othman Kechrid,1979-11-07,1980-03-01
Q3039490,Driss Guiga,1980-03-01,1984-01-07
Q377921,Mohamed Mzali,1984-01-07,1986-04-28
Q204487,Zine el-Abidine Ben Ali,1986-04-28,1987-11-07
Q3125288,Habib Ammar,1987-11-07,1988-11
Q2972023,Chédli Neffati,1988-11,1990-03-03
Q4167838,Abdelhamid Escheikh,1990-03-03,1991-02-17
Q2820931,Abdallah Kallel,1991-02-17,1995-01-24
Q3318622,Mohamed Jegham,1995-01-24,1997-01-22
Q16664915,Mohamed Ben Rejeb,1997-01-22,1997-10-09
Q2836180,Ali Chaouch,1997-10-09,1999-11-17
Q2820931,Abdallah Kallel,1999-11-17,2001-01-23
Q16180628,Abdallah Kaâbi,2001-01-23,2002-04-27
Q2912277,Hédi M'henni,2002-04-27,2004-11-11
Q3417419,Rafik Belhaj Kacem,2004-11-11,2011-01-12
Q2827554,Ahmed Friaâ,2011-01-12,2011-01-27
Q3066858,Farhat Rajhi,2011-01-27,2011-03-28
Q3125311,Habib Essid,2011-03-28,2011-12-24
Q281184,Ali Larayedh,2011-12-24,2013-03-13
Q7480522,Lotfi Ben Jeddou,2013-03-13,2015-02-06
Q18880483,Mohamed Najem Gharsalli,2015-02-06,2016-01-12
Q21996842,Hédi Majdoub,2016-01-12,2017-09-06
Q50099224,Lotfi Brahem,2017-09-06,2018-06-06
Q16639035,Ghazi Jeribi,2018-06-06,2018-07-30
Q56309568,Hichem Fourati,2018-07-30,2020-02-27
Q88485687,Hichem Mechichi,2020-02-27,2020-09-02
Q98828355,Taoufik Charfeddine,2020-09-02,2021-01-05
Q88485687,Hichem Mechichi,2021-01-05,2021-07-25
Q108750786,Khaled Yahyaoui,2021-07-26,2021-07-29
Q107707866,Ridha Gharsallaoui,2021-07-29,2021-10-11
Q98828355,Taoufik Charfeddine,2021-10-11,
