item,itemLabel,startDate,endDate,psid
Q108892355,Brahim Chaibi,2021-10-11,,Q108892355-4D631BBA-2F40-4A39-A36E-99AE19F7F484
Q16325226,Boubaker El Akhzouri,2004-11-10,2010-12-31,Q16325226-01369EF3-B3AF-451D-9227-26136BBD758C
Q16639035,Ghazi Jeribi,2016-11-04,2017-03-20,Q16639035-8F1C9A76-3C86-4656-BDAA-994827091628
Q16665400,Mounir Tlili,2014-01-29,2015-02-06,Q16665400-F1DD4E55-C068-4C59-81DC-BDEC71439EBF
Q24690603,Jalloul Jeribi,1999-11-17,2004-11-10,Q24690603-D461292A-7C9D-47D7-91D7-E82FFB1EC914
Q24752632,Mohamed Khalil,2016-01-12,2016-08-27,Q24752632-F6986F12-4E65-4ECB-A6EC-6CF72EBE77DA
Q26710667,Abdeljalil Ben Salem,2016-08-27,2016-11-04,Q26710667-B23786A5-E7BE-4E82-9BF5-DD6BD6F3632E
Q2827482,Ahmed Adhoum,2017-03-20,2021-10-11,Q2827482-47CFDE32-76A8-4D06-8AD3-447C6337E08D
Q30728289,Ali Chebbi,1992-03-09,1999-11-17,Q30728289-2D86D0AC-5D73-4AA5-9D18-FCD5B6294D01
Q3192376,Kamel Omrane,2010-12-29,2011-01-17,Q3192376-0df9e87c-4c67-b3af-d5f1-8090d889924c
Q3217980,Laroussi Mizouri,2011-01-17,2011-12-24,Q3217980-48FF208E-F936-4DE1-BB2D-87ABD13C47CE
Q3344889,Noureddine El Khademi,2011-12-24,2014-01-29,Q3344889-F6414270-A288-4F54-9466-24F6931E2CF6
Q473394,Othman Battikh,2015-02-06,2016-01-12,Q473394-E624EB53-5AC4-4302-8867-C3ECF94A5CB4
