item,itemLabel,startDate,endDate
Q30728289,Ali Chebbi,1992-03-09,1999-11-17
Q24690603,Jalloul Jeribi,1999-11-17,2004-11-10
Q16325226,Boubaker El Akhzouri,2004-11-10,2010-12-31
Q3192376,Kamel Omrane,2010-12-31,2011-01-17
Q3217980,Laroussi Mizouri,2011-01-17,2011-12-24
Q3344889,Noureddine El Khademi,2011-12-24,2014-01-29
Q16665400,Mounir Tlili,2014-01-29,2015-02-06
Q473394,Othman Battikh,2015-02-06,2016-01-12
Q24752632,Mohamed Khalil,2016-01-12,2016-08-27
Q26710667,Abdeljalil Ben Salem,2016-08-27,2016-11-04
Q16639035,Ghazi Jeribi,2016-11-04,2017-03-20
Q2827482,Ahmed Adhoum,2017-03-20,2021-10-11
Q108892355,Brahim Chaibi,2021-10-11,
