item,itemLabel,startDate,endDate,psid
Q104828106,Hasna Ben Slimane,2021-03-08,2021-07-26,Q104828106-5870F457-0F34-41D7-8CB8-F001602F605A
Q10591389,Iyed Dahmani,2018-11-05,2019-11-07,Q10591389-075F6BF7-E93E-4A8B-A472-F6A48567E144
Q108892375,Nasreddine Nsibi,2021-11-15,,Q108892375-35E2B851-EF4A-4276-87DB-093886535D01
Q110014103,Amel Adouani,2021-11-08,2021-11-09,Q110014103-BEAC3667-94B7-4660-9C4F-65CCFEB55CAD
Q16666543,Nidhal Ouerfelli,2014-03-05,2015-02-06,Q16666543-9C3E053B-DBA3-4804-A3CD-E2F1E1532A68
Q2388455,Taïeb Baccouche,2011-01-17,2011-12-24,Q2388455-7B172F34-D3FB-4C46-84CD-84AC43730B9F
Q27758476,Khaled Chouket,2016-01-06,2018-11-05,Q27758476-E45D401A-D03C-4D5A-907E-DE04C5951744
Q28465669,Ahmed Zarrouk,2015-02-06,2016-01-06,Q28465669-CD59DCE0-79B3-480D-828E-21CC4CA2BBE5
Q3470837,Samir Dilou,2011-12-24,2014-01-29,Q3470837-7C0CC354-F0F1-4B7B-8E0E-1C895656F4BC
Q3470845,Samir Lâabidi,2010-12-29,2011-01-17,Q3470845-8E9CB177-3666-4691-B302-F3E3A16C0683
Q89996191,Asma Shiri,2020-04-07,2020-09-02,Q89996191-774D2DE2-3274-448F-9090-D4FF3C9D79A8
